"recordID","month","day","year","period","plot","species","sex","age","reprod","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3","prevrt","prevlet","note5","date","tagunique","group"
64847,3,20,2016,447,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,42,"A60C37",NA,NA,NA,NA,NA,NA,2016-03-20,"A60C37_0",243
64848,3,20,2016,447,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,40,"B73E6B",NA,NA,NA,NA,NA,NA,2016-03-20,"B73E6B_0",242
64850,3,20,2016,447,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,38,"B20183","*",NA,NA,NA,NA,NA,2016-03-20,"B20183_0",262
64852,3,20,2016,447,7,"DM","F",NA,NA,NA,"S",NA,NA,NA,36,45,"B2CED6",NA,NA,NA,NA,NA,NA,2016-03-20,"B2CED6_0",256
64871,3,20,2016,447,5,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,53,"B2B1DA",NA,NA,NA,NA,NA,NA,2016-03-20,"B2B1DA_0",190
64872,3,20,2016,447,5,"DM","F",NA,NA,NA,"S",NA,NA,NA,32,42,"B1E153",NA,NA,NA,NA,NA,NA,2016-03-20,"B1E153_0",200
64874,3,20,2016,447,5,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,50,"B25E31",NA,NA,NA,NA,NA,NA,2016-03-20,"B25E31_0",144
64875,3,20,2016,447,5,"DM","M",NA,NA,"M",NA,NA,NA,NA,38,52,"B2D198","*",NA,NA,NA,NA,NA,2016-03-20,"B2D198_0",263
64878,3,20,2016,447,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,33,42,"B212CD",NA,NA,NA,NA,NA,NA,2016-03-20,"B212CD_0",255
64882,3,20,2016,447,14,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,46,"B1F060",NA,NA,NA,NA,NA,NA,2016-03-20,"B1F060_0",207
64884,3,20,2016,447,14,"DM","M",NA,NA,"M",NA,NA,NA,NA,35,40,"B1F0AE",NA,NA,NA,NA,NA,NA,2016-03-20,"B1F0AE_0",259
64886,3,20,2016,447,14,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,45,"B2CEEE",NA,NA,NA,NA,NA,NA,2016-03-20,"B2CEEE_0",220
64888,3,20,2016,447,13,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,35,"B2CA4A",NA,NA,NA,NA,NA,NA,2016-03-20,"B2CA4A_0",253
64889,3,20,2016,447,13,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,45,"B2C6EA",NA,NA,NA,NA,NA,NA,2016-03-20,"B2C6EA_0",206
64890,3,20,2016,447,13,"DM","M",NA,NA,"R",NA,NA,NA,NA,38,38,"B2CA01",NA,NA,NA,NA,NA,NA,2016-03-20,"B2CA01_0",252
64892,3,20,2016,447,7,"DM","M",NA,"Z",NA,NA,NA,NA,NA,32,45,"B2C7E9",NA,NA,NA,NA,NA,NA,2016-03-20,"B2C7E9_0",202
64928,4,10,2016,448,5,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,52,"B25E31",NA,NA,NA,NA,NA,NA,2016-04-10,"B25E31_0",144
64929,4,10,2016,448,5,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,45,"B2021B","*",NA,NA,NA,NA,NA,2016-04-10,"B2021B_0",264
64930,4,10,2016,448,5,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,53,"B2B1DA",NA,NA,NA,NA,NA,NA,2016-04-10,"B2B1DA_0",190
64932,4,10,2016,448,5,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,53,"B2D198",NA,NA,NA,NA,NA,NA,2016-04-10,"B2D198_0",263
64933,4,10,2016,448,5,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,40,"B2D791","*",NA,NA,NA,NA,NA,2016-04-10,"B2D791_0",265
64936,4,10,2016,448,5,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,49,"B2B4C0",NA,NA,NA,NA,NA,NA,2016-04-10,"B2B4C0_0",172
64939,4,10,2016,448,5,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,44,"B210D1",NA,NA,NA,NA,NA,NA,2016-04-10,"B210D1_0",233
64950,4,10,2016,448,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,40,"B20183",NA,NA,NA,NA,NA,NA,2016-04-10,"B20183_0",262
64953,4,10,2016,448,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,40,"B210FC",NA,NA,NA,NA,NA,NA,2016-04-10,"B210FC_0",266
64954,4,10,2016,448,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,47,"B2D1E7",NA,NA,NA,NA,NA,NA,2016-04-10,"B2D1E7_0",194
64955,4,10,2016,448,7,"DM","M",NA,NA,"S",NA,NA,NA,NA,33,43,"B2C7E9",NA,NA,NA,NA,NA,NA,2016-04-10,"B2C7E9_0",202
64956,4,10,2016,448,7,"DM","M",NA,NA,"S",NA,NA,NA,NA,34,44,"B73D9B","*",NA,NA,NA,NA,NA,2016-04-10,"B73D9B_0",267
64957,4,10,2016,448,7,"DM","M",NA,NA,"R",NA,NA,NA,NA,33,45,"B266E6",NA,NA,NA,NA,NA,NA,2016-04-10,"B266E6_0",216
64959,4,10,2016,448,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,40,"B73E6B",NA,NA,NA,NA,NA,NA,2016-04-10,"B73E6B_0",242
64960,4,10,2016,448,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,44,"A60C37",NA,NA,NA,NA,NA,NA,2016-04-10,"A60C37_0",243
64961,4,10,2016,448,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,46,"B2CED6",NA,NA,NA,NA,NA,NA,2016-04-10,"B2CED6_0",256
64963,4,10,2016,448,13,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,45,"B253BF",NA,NA,NA,NA,NA,NA,2016-04-10,"B253BF_0",174
64968,4,10,2016,448,13,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,45,"B2C6EA",NA,NA,NA,NA,NA,NA,2016-04-10,"B2C6EA_0",206
64973,4,10,2016,448,13,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,41,"B2CA01",NA,NA,NA,NA,NA,NA,2016-04-10,"B2CA01_0",252
64975,4,10,2016,448,13,"DM","F",NA,"Z",NA,NA,NA,NA,NA,33,35,"B2CA4A",NA,NA,NA,NA,NA,NA,2016-04-10,"B2CA4A_0",253
64979,4,10,2016,448,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,45,"B2CEEE",NA,NA,NA,NA,NA,NA,2016-04-10,"B2CEEE_0",220
64982,4,10,2016,448,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,51,"B1F060",NA,NA,NA,NA,NA,NA,2016-04-10,"B1F060_0",207
64983,4,10,2016,448,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,49,"B2D6F9",NA,NA,NA,NA,NA,NA,2016-04-10,"B2D6F9_0",158
64984,4,10,2016,448,14,"DM","F",NA,NA,NA,"S",NA,NA,NA,38,43,"B2B037","*",NA,NA,NA,NA,NA,2016-04-10,"B2B037_0",268
64986,4,10,2016,448,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"B2C7D4",NA,NA,NA,NA,NA,NA,2016-04-10,"B2C7D4_0",260
64987,4,10,2016,448,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,40,"B21326","*",NA,NA,NA,NA,NA,2016-04-10,"B21326_0",269
64988,4,10,2016,448,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,40,"B211EA",NA,NA,NA,NA,NA,NA,2016-04-10,"B211EA_0",245
64991,4,10,2016,448,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,44,"B19BAF",NA,NA,NA,NA,NA,NA,2016-04-10,"B19BAF_0",143
64992,4,10,2016,448,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,45,"B212CD",NA,NA,NA,NA,NA,NA,2016-04-10,"B212CD_0",255
65013,5,7,2016,449,4,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,40,"B1FEA6",NA,NA,NA,NA,NA,NA,2016-05-07,"B1FEA6_0",137
65015,5,7,2016,449,4,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,48,"B267E8",NA,NA,NA,NA,NA,NA,2016-05-07,"B267E8_0",247
65016,5,7,2016,449,4,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,51,"B25A36",NA,NA,NA,NA,NA,NA,2016-05-07,"B25A36_0",164
65017,5,7,2016,449,4,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,48,"B2B034",NA,NA,NA,NA,NA,NA,2016-05-07,"B2B034_0",184
65020,5,7,2016,449,4,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,54,"B2CC4A",NA,NA,NA,NA,NA,NA,2016-05-07,"B2CC4A_0",152
65025,5,7,2016,449,6,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,40,"B2ADB6",NA,NA,NA,NA,NA,NA,2016-05-07,"B2ADB6_0",227
65026,5,7,2016,449,6,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,40,"B201CB",NA,NA,NA,NA,NA,NA,2016-05-07,"B201CB_0",186
65030,5,7,2016,449,6,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,43,"B24F79","*",NA,NA,NA,NA,NA,2016-05-07,"B24F79_0",270
65034,5,7,2016,449,24,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,39,"B26A90",NA,NA,NA,NA,NA,NA,2016-05-07,"B26A90_0",240
65037,5,7,2016,449,24,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,39,"B251DE","*",NA,NA,NA,NA,NA,2016-05-07,"B251DE_0",271
65038,5,7,2016,449,24,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,45,"B1E3FA","*",NA,NA,NA,NA,NA,2016-05-07,"B1E3FA_0",272
65040,5,7,2016,449,24,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"B2B328",NA,NA,NA,NA,NA,NA,2016-05-07,"B2B328_0",221
65041,5,7,2016,449,24,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,50,"B1DB46","*",NA,NA,NA,NA,NA,2016-05-07,"B1DB46_0",273
65043,5,7,2016,449,24,"DM","F",NA,NA,NA,"P",NA,NA,NA,35,45,"B1E7F3",NA,NA,NA,NA,NA,NA,2016-05-07,"B1E7F3_0",168
65045,5,7,2016,449,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,48,"B2B215",NA,NA,NA,NA,NA,NA,2016-05-07,"B2B215_0",232
65049,5,7,2016,449,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,40,"B25184",NA,NA,NA,NA,NA,NA,2016-05-07,"B25184_0",237
65052,5,7,2016,449,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,48,"B25D35",NA,NA,NA,NA,NA,NA,2016-05-07,"B25D35_0",148
65053,5,7,2016,449,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,37,"B1D9D1",NA,NA,NA,NA,NA,NA,2016-05-07,"B1D9D1_0",236
65054,5,7,2016,449,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,42,"B2D408","*",NA,NA,NA,NA,NA,2016-05-07,"B2D408_0",274
65055,5,7,2016,449,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,41,"B26C3D",NA,NA,NA,NA,NA,NA,2016-05-07,"B26C3D_0",238
65056,5,7,2016,449,11,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,48,"B2B91D",NA,NA,NA,NA,NA,NA,2016-05-07,"B2B91D_0",147
65063,5,7,2016,449,18,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,40,"B2C282",NA,NA,NA,NA,NA,NA,2016-05-07,"B2C282_0",183
65064,5,7,2016,449,18,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,50,"B26DFE",NA,NA,NA,NA,NA,NA,2016-05-07,"B26DFE_0",197
65065,5,7,2016,449,18,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,42,"B21190",NA,NA,NA,NA,NA,NA,2016-05-07,"B21190_0",258
65067,5,7,2016,449,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,34,41,"B2B3A0",NA,NA,NA,NA,NA,NA,2016-05-07,"B2B3A0_0",213
65069,5,7,2016,449,18,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,45,"B2CD89",NA,NA,NA,NA,NA,NA,2016-05-07,"B2CD89_0",198
65072,5,7,2016,449,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,24,"B2107F","*",NA,NA,NA,NA,NA,2016-05-07,"B2107F_0",275
65073,5,7,2016,449,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,39,"B2C9DF",NA,NA,NA,NA,NA,NA,2016-05-07,"B2C9DF_0",224
65121,5,8,2016,449,5,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,41,"B210D1",NA,NA,NA,NA,NA,NA,2016-05-08,"B210D1_0",233
65122,5,8,2016,449,5,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,52,"B2B1DA",NA,NA,NA,NA,NA,NA,2016-05-08,"B2B1DA_0",190
65126,5,8,2016,449,5,"DM","F",NA,NA,NA,"S",NA,NA,NA,36,41,"B2D791",NA,NA,NA,NA,NA,NA,2016-05-08,"B2D791_0",265
65128,5,8,2016,449,5,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,43,"B1E153",NA,NA,NA,NA,NA,NA,2016-05-08,"B1E153_0",200
65129,5,8,2016,449,5,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,51,"B25E31",NA,NA,NA,NA,NA,NA,2016-05-08,"B25E31_0",144
65132,5,8,2016,449,5,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,43,"B2B4C0",NA,NA,NA,NA,NA,NA,2016-05-08,"B2B4C0_0",172
65143,5,8,2016,449,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,40,"B73E6B",NA,NA,NA,NA,NA,NA,2016-05-08,"B73E6B_0",242
65147,5,8,2016,449,7,"DM","F",NA,NA,NA,"S",NA,NA,NA,35,40,"B20183",NA,NA,NA,NA,NA,NA,2016-05-08,"B20183_0",262
65151,5,8,2016,449,7,"DM","M",NA,NA,"R",NA,NA,NA,NA,34,44,"B266E6",NA,NA,NA,NA,NA,NA,2016-05-08,"B266E6_0",216
65153,5,8,2016,449,13,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,35,"B2CA4A",NA,NA,NA,NA,NA,NA,2016-05-08,"B2CA4A_0",253
65157,5,8,2016,449,13,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,46,"B2C6EA",NA,NA,NA,NA,NA,NA,2016-05-08,"B2C6EA_0",206
65158,5,8,2016,449,13,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,41,"B2CA01",NA,NA,NA,NA,NA,NA,2016-05-08,"B2CA01_0",252
65160,5,8,2016,449,13,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,44,"B253BF",NA,NA,NA,NA,NA,NA,2016-05-08,"B253BF_0",174
65166,5,8,2016,449,14,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,45,"B2AD6B","*",NA,NA,NA,NA,NA,2016-05-08,"B2AD6B_0",276
65167,5,8,2016,449,14,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,46,"B2B07E","*",NA,NA,NA,NA,NA,2016-05-08,"B2B07E_0",277
65168,5,8,2016,449,14,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,45,"B1F060",NA,NA,NA,NA,NA,NA,2016-05-08,"B1F060_0",207
65169,5,8,2016,449,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,44,"B2CEEE",NA,NA,NA,NA,NA,NA,2016-05-08,"B2CEEE_0",220
65172,5,8,2016,449,14,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,41,"B2B037",NA,NA,NA,NA,NA,NA,2016-05-08,"B2B037_0",268
65185,5,8,2016,449,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,43,"B212CD",NA,NA,NA,NA,NA,NA,2016-05-08,"B212CD_0",255
65190,5,8,2016,449,17,"DM","F",NA,NA,NA,"S",NA,NA,NA,34,36,"B1F3A8","*",NA,NA,NA,NA,NA,2016-05-08,"B1F3A8_0",278
65192,5,8,2016,449,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,40,"B21326",NA,NA,NA,NA,NA,NA,2016-05-08,"B21326_0",269
65193,5,8,2016,449,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,45,"B713B7",NA,NA,NA,NA,NA,NA,2016-05-08,"B713B7_0",161
65194,5,8,2016,449,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,48,"B1FF66","*",NA,NA,NA,NA,NA,2016-05-08,"B1FF66_0",279
65195,5,8,2016,449,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,49,"B19BAF",NA,NA,NA,NA,NA,NA,2016-05-08,"B19BAF_0",143
65197,5,8,2016,449,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,45,"B2114D",NA,NA,NA,NA,NA,NA,2016-05-08,"B2114D_0",244
65199,5,8,2016,449,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,40,"B211EA",NA,NA,NA,NA,NA,NA,2016-05-08,"B211EA_0",245
65222,6,4,2016,450,4,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,41,"B1FEA6",NA,NA,NA,NA,NA,NA,2016-06-04,"B1FEA6_0",137
65225,6,4,2016,450,4,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,48,"B25A36",NA,NA,NA,NA,NA,NA,2016-06-04,"B25A36_0",164
65226,6,4,2016,450,4,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,53,"B2CC4A",NA,NA,NA,NA,NA,NA,2016-06-04,"B2CC4A_0",152
65229,6,4,2016,450,4,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,49,"B267E8",NA,NA,NA,NA,NA,NA,2016-06-04,"B267E8_0",247
65232,6,4,2016,450,6,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,42,"B2ADB6",NA,NA,NA,NA,NA,NA,2016-06-04,"B2ADB6_0",227
65235,6,4,2016,450,6,"DM","F",NA,NA,NA,"P",NA,NA,NA,35,43,"B201CB",NA,NA,NA,NA,NA,NA,2016-06-04,"B201CB_0",186
65238,6,4,2016,450,24,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,46,"B2B328",NA,NA,NA,NA,NA,NA,2016-06-04,"B2B328_0",221
65240,6,4,2016,450,24,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,41,"B26A90",NA,NA,NA,NA,NA,NA,2016-06-04,"B26A90_0",240
65242,6,4,2016,450,24,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,43,"B1E7F3",NA,NA,NA,NA,NA,NA,2016-06-04,"B1E7F3_0",168
65244,6,4,2016,450,24,"DM","M",NA,"Z",NA,NA,NA,NA,NA,33,24,"B263C7","*",NA,NA,NA,NA,NA,2016-06-04,"B263C7_0",280
65245,6,4,2016,450,24,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,42,"B251DE",NA,NA,NA,NA,NA,NA,2016-06-04,"B251DE_0",271
65247,6,4,2016,450,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,42,"B26C3D",NA,NA,NA,NA,NA,NA,2016-06-04,"B26C3D_0",238
65248,6,4,2016,450,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,38,"B1D9D1",NA,NA,NA,NA,NA,NA,2016-06-04,"B1D9D1_0",236
65251,6,4,2016,450,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,49,"B25D35",NA,NA,NA,NA,NA,NA,2016-06-04,"B25D35_0",148
65253,6,4,2016,450,11,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,46,"B2D408",NA,NA,NA,NA,NA,NA,2016-06-04,"B2D408_0",274
65254,6,4,2016,450,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,39,50,"B2B215",NA,NA,NA,NA,NA,NA,2016-06-04,"B2B215_0",232
65255,6,4,2016,450,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,49,"B2B91D",NA,NA,NA,NA,NA,NA,2016-06-04,"B2B91D_0",147
65263,6,4,2016,450,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,40,"B2B3A0",NA,NA,NA,NA,NA,NA,2016-06-04,"B2B3A0_0",213
65265,6,4,2016,450,18,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,44,"B2CD89",NA,NA,NA,NA,NA,NA,2016-06-04,"B2CD89_0",198
65266,6,4,2016,450,18,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,41,"B2C282",NA,NA,NA,NA,NA,NA,2016-06-04,"B2C282_0",183
65267,6,4,2016,450,18,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,44,"B21190",NA,NA,NA,NA,NA,NA,2016-06-04,"B21190_0",258
65268,6,4,2016,450,18,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,41,"B2C9DF",NA,NA,NA,NA,NA,NA,2016-06-04,"B2C9DF_0",224
65269,6,4,2016,450,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,37,30,"B2107F",NA,NA,NA,NA,NA,NA,2016-06-04,"B2107F_0",275
65317,6,5,2016,450,5,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,49,"B210D1",NA,NA,NA,NA,NA,NA,2016-06-05,"B210D1_0",233
65318,6,5,2016,450,5,"DM","F",NA,NA,NA,NA,NA,"E",NA,34,41,"B1E153",NA,NA,NA,NA,NA,NA,2016-06-05,"B1E153_0",200
65322,6,5,2016,450,5,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,51,"B25E31",NA,NA,NA,NA,NA,NA,2016-06-05,"B25E31_0",144
65323,6,5,2016,450,5,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,41,"B2D791",NA,NA,NA,NA,NA,NA,2016-06-05,"B2D791_0",265
65324,6,5,2016,450,5,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,52,"B2B1DA",NA,NA,NA,NA,NA,NA,2016-06-05,"B2B1DA_0",190
65325,6,5,2016,450,5,"DM","M",NA,"Z",NA,NA,NA,NA,NA,38,45,"B2B4C0",NA,NA,NA,NA,NA,NA,2016-06-05,"B2B4C0_0",172
65326,6,5,2016,450,17,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,51,"B21326",NA,NA,NA,NA,NA,NA,2016-06-05,"B21326_0",269
65327,6,5,2016,450,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,39,"B211EA",NA,NA,NA,NA,NA,NA,2016-06-05,"B211EA_0",245
65331,6,5,2016,450,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"B2C7D4",NA,NA,NA,NA,NA,NA,2016-06-05,"B2C7D4_0",260
65332,6,5,2016,450,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,43,"B212CD",NA,NA,NA,NA,NA,NA,2016-06-05,"B212CD_0",255
65339,6,5,2016,450,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,43,"B2CEEE",NA,NA,NA,NA,NA,NA,2016-06-05,"B2CEEE_0",220
65340,6,5,2016,450,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,38,"B2B07E",NA,NA,NA,NA,NA,NA,2016-06-05,"B2B07E_0",277
65342,6,5,2016,450,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,46,"B1F060",NA,NA,NA,NA,NA,NA,2016-06-05,"B1F060_0",207
65347,6,5,2016,450,13,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,43,"B253BF",NA,NA,NA,NA,NA,NA,2016-06-05,"B253BF_0",174
65348,6,5,2016,450,13,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"B2C6EA",NA,NA,NA,NA,NA,NA,2016-06-05,"B2C6EA_0",206
65352,6,5,2016,450,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,41,"B20183",NA,NA,NA,NA,NA,NA,2016-06-05,"B20183_0",262
65353,6,5,2016,450,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,39,"B73E6B",NA,NA,NA,NA,NA,NA,2016-06-05,"B73E6B_0",242
65354,6,5,2016,450,7,"DM","M",NA,NA,"S",NA,NA,NA,NA,33,44,"B266E6",NA,NA,NA,NA,NA,NA,2016-06-05,"B266E6_0",216
65358,6,5,2016,450,7,"DM","F",NA,NA,NA,NA,NA,"E",NA,34,53,"B2CED6",NA,NA,NA,NA,NA,NA,2016-06-05,"B2CED6_0",256
65368,7,2,2016,451,4,"DM","M",NA,NA,"M",NA,NA,NA,NA,35,51,"B2CC4A",NA,NA,NA,NA,NA,NA,2016-07-02,"B2CC4A_0",152
65371,7,2,2016,451,4,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,60,"B25A36",NA,NA,NA,NA,NA,NA,2016-07-02,"B25A36_0",164
65376,7,2,2016,451,4,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,41,"B1FEA6",NA,NA,NA,NA,NA,NA,2016-07-02,"B1FEA6_0",137
65378,7,2,2016,451,4,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,50,"B267E8",NA,NA,NA,NA,NA,NA,2016-07-02,"B267E8_0",247
65383,7,2,2016,451,6,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,44,"B2ADB6",NA,NA,NA,NA,NA,NA,2016-07-02,"B2ADB6_0",227
65385,7,2,2016,451,6,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,41,"B1E454",NA,NA,NA,NA,NA,NA,2016-07-02,"B1E454_0",226
65387,7,2,2016,451,24,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"B2B328",NA,NA,NA,NA,NA,NA,2016-07-02,"B2B328_0",221
65389,7,2,2016,451,24,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,42,"B26A90",NA,NA,NA,NA,NA,NA,2016-07-02,"B26A90_0",240
65390,7,2,2016,451,24,"DM","F",NA,NA,NA,NA,NA,"E",NA,34,43,"B1E7F3",NA,NA,NA,NA,NA,NA,2016-07-02,"B1E7F3_0",168
65395,7,2,2016,451,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,41,"B2C9DF",NA,NA,NA,NA,NA,NA,2016-07-02,"B2C9DF_0",224
65396,7,2,2016,451,18,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,44,"B2C282",NA,NA,NA,NA,NA,NA,2016-07-02,"B2C282_0",183
65401,7,2,2016,451,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,41,"B2B3A0",NA,NA,NA,NA,NA,NA,2016-07-02,"B2B3A0_0",213
65403,7,2,2016,451,18,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,46,"B21190",NA,NA,NA,NA,NA,NA,2016-07-02,"B21190_0",258
65422,7,2,2016,451,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,40,"B1D9D1",NA,NA,NA,NA,NA,NA,2016-07-02,"B1D9D1_0",236
65425,7,2,2016,451,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,44,"B26C3D",NA,NA,NA,NA,NA,NA,2016-07-02,"B26C3D_0",238
65426,7,2,2016,451,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,52,"B25D35",NA,NA,NA,NA,NA,NA,2016-07-02,"B25D35_0",148
65428,7,2,2016,451,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,53,"B2B91D",NA,NA,NA,NA,NA,NA,2016-07-02,"B2B91D_0",147
