"plot","censusdate","numericdate","treatment","energy"
14,2017-11-18,17.488,"CC",9.45741609003176
17,2017-11-18,17.488,"CC",0
2,2017-11-18,17.488,"CE",26.5731417954485
8,2017-11-18,17.488,"CE",20.6919667994598
22,2017-11-18,17.488,"CE",22.0571877749343
1,2017-11-18,17.488,"CX",75.9404973548636
9,2017-11-18,17.488,"CX",0
12,2017-11-18,17.488,"CX",17.1004988834279
6,2017-11-18,17.488,"EC",9.45741609003176
13,2017-11-18,17.488,"EC",11.1803398874989
18,2017-11-18,17.488,"EC",15.5479184743692
3,2017-11-18,17.488,"EE",7.62199122231922
15,2017-11-18,17.488,"EE",8
19,2017-11-18,17.488,"EE",30.7720573963971
20,2017-11-18,17.488,"EE",0
21,2017-11-18,17.488,"EE",59.2230423098817
5,2017-11-18,17.488,"XC",17.4726429120206
7,2017-11-18,17.488,"XC",25.7742458088319
24,2017-11-18,17.488,"XC",41.4083648007436
10,2017-11-18,17.488,"XX",9.10049888342792
16,2017-11-18,17.488,"XX",17.1109959193245
23,2017-11-18,17.488,"XX",10.8432240433181
4,2018-03-24,17.614,"CC",24.710267067421
11,2018-03-24,17.614,"CC",0
14,2018-03-24,17.614,"CC",20.3006401333499
17,2018-03-24,17.614,"CC",10.1582058807703
2,2018-03-24,17.614,"CE",25.4574160900318
8,2018-03-24,17.614,"CE",23.5376278932945
22,2018-03-24,17.614,"CE",0
1,2018-03-24,17.614,"CX",29.1567332307153
9,2018-03-24,17.614,"CX",0
12,2018-03-24,17.614,"CX",8.73885189073182
6,2018-03-24,17.614,"EC",8.73885189073182
13,2018-03-24,17.614,"EC",17.4726429120206
18,2018-03-24,17.614,"EC",6.84632504202305
3,2018-03-24,17.614,"EE",0
15,2018-03-24,17.614,"EE",7.62199122231922
19,2018-03-24,17.614,"EE",23.1862714816731
20,2018-03-24,17.614,"EE",8.73885189073182
21,2018-03-24,17.614,"EE",65.2229346079601
5,2018-03-24,17.614,"XC",0
7,2018-03-24,17.614,"XC",10.5025770664248
24,2018-03-24,17.614,"XC",18.5579149734597
10,2018-03-24,17.614,"XX",0
16,2018-03-24,17.614,"XX",8.37214402859269
23,2018-03-24,17.614,"XX",8
4,2018-04-14,17.635,"CC",24.710267067421
11,2018-04-14,17.635,"CC",8.73885189073182
14,2018-04-14,17.635,"CC",13.6850437463416
17,2018-04-14,17.635,"CC",21.0014299240884
2,2018-04-14,17.635,"CE",26.5303499093629
8,2018-04-14,17.635,"CE",39.4998775195481
22,2018-04-14,17.635,"CE",34.050495540794
1,2018-04-14,17.635,"CX",25.0996950037829
9,2018-04-14,17.635,"CX",0
12,2018-04-14,17.635,"CX",0
6,2018-04-14,17.635,"EC",9.10049888342792
13,2018-04-14,17.635,"EC",9.45741609003176
18,2018-04-14,17.635,"EC",26.9208934516167
3,2018-04-14,17.635,"EE",47.8852376335524
15,2018-04-14,17.635,"EE",8.73885189073182
19,2018-04-14,17.635,"EE",7.23762415540039
20,2018-04-14,17.635,"EE",15.9941352509119
21,2018-04-14,17.635,"EE",47.4685657510366
5,2018-04-14,17.635,"XC",24.710267067421
7,2018-04-14,17.635,"XC",43.8906069549199
24,2018-04-14,17.635,"XC",9.8098975322922
10,2018-04-14,17.635,"XX",14.8596153777196
16,2018-04-14,17.635,"XX",8.73885189073182
23,2018-04-14,17.635,"XX",17.3958300361706
4,2018-05-19,17.67,"CC",40.3486200747249
11,2018-05-19,17.67,"CC",53.0855728254068
14,2018-05-19,17.67,"CC",41.8060361647567
17,2018-05-19,17.67,"CC",18.8970577715021
2,2018-05-19,17.67,"CE",36.7450174037876
8,2018-05-19,17.67,"CE",59.6778976686744
22,2018-05-19,17.67,"CE",25.8295601186244
1,2018-05-19,17.67,"CX",25.8447869406133
9,2018-05-19,17.67,"CX",31.0455401873323
12,2018-05-19,17.67,"CX",18.9148321800635
6,2018-05-19,17.67,"EC",18.1962679807636
13,2018-05-19,17.67,"EC",33.8040327832041
18,2018-05-19,17.67,"EC",18.9148321800635
3,2018-05-19,17.67,"EE",42.8747210950175
15,2018-05-19,17.67,"EE",36.7541829542233
19,2018-05-19,17.67,"EE",57.3606248926482
20,2018-05-19,17.67,"EE",65.7809937667382
21,2018-05-19,17.67,"EE",45.0277658992828
5,2018-05-19,17.67,"XC",54.5260183865221
7,2018-05-19,17.67,"XC",33.8552839765099
24,2018-05-19,17.67,"XC",26.5025770664248
10,2018-05-19,17.67,"XX",15.2439824446384
16,2018-05-19,17.67,"XX",17.079407312351
23,2018-05-19,17.67,"XX",25.4777037814636
4,2018-06-09,17.691,"CC",40.7044023183329
11,2018-06-09,17.691,"CC",34.2017041472171
14,2018-06-09,17.691,"CC",16.7388518907318
17,2018-06-09,17.691,"CC",33.8040327832041
2,2018-06-09,17.691,"CE",8.37214402859269
8,2018-06-09,17.691,"CE",34.5391208056841
22,2018-06-09,17.691,"CE",36.0213923350446
1,2018-06-09,17.691,"CX",25.3384258701921
9,2018-06-09,17.691,"CX",8.37214402859269
12,2018-06-09,17.691,"CX",0
6,2018-06-09,17.691,"EC",9.10049888342792
13,2018-06-09,17.691,"EC",46.2382759081723
18,2018-06-09,17.691,"EC",29.7698906887488
3,2018-06-09,17.691,"EE",15.9764760461322
15,2018-06-09,17.691,"EE",59.913813295544
19,2018-06-09,17.691,"EE",52.3724447925604
20,2018-06-09,17.691,"EE",43.2811114595681
21,2018-06-09,17.691,"EE",91.7624903019488
5,2018-06-09,17.691,"XC",45.4788084250764
7,2018-06-09,17.691,"XC",42.9263296180703
24,2018-06-09,17.691,"XC",26.5731417954485
10,2018-06-09,17.691,"XX",7.62199122231922
16,2018-06-09,17.691,"XX",8.37214402859269
23,2018-06-09,17.691,"XX",15.9941352509119
